latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,pays
31.39797,6.93615,296.51,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,284.41,6.83,N,2,Algeria
31.39531,6.93146,319.91,0.38,0.36,2024-11-16,116,N20,VIIRS,n,2,287.26,1.13,N,2,Algeria
32.13591,6.47022,340.93,0.39,0.36,2024-11-16,116,N20,VIIRS,n,2,288.17,8.08,N,2,Algeria
32.55431,3.16554,314.69,0.49,0.4,2024-11-16,116,N20,VIIRS,n,2,267.11,1.92,N,2,Algeria
32.40443,4.00324,304.68,0.45,0.39,2024-11-16,116,N20,VIIRS,n,2,276.07,1.03,N,2,Algeria
27.92533,9.24936,333.29,0.44,0.39,2024-11-16,117,N20,VIIRS,n,2,284.68,3.89,N,2,Algeria
27.74291,9.88545,316.01,0.47,0.4,2024-11-16,117,N20,VIIRS,n,2,283.65,1.72,N,0,Algeria
27.72071,9.87753,308.07,0.47,0.4,2024-11-16,117,N20,VIIRS,n,2,284.91,1.42,N,2,Algeria
27.71184,9.88513,304.76,0.47,0.4,2024-11-16,117,N20,VIIRS,n,2,286.08,1.01,N,0,Algeria
27.69304,9.88566,296.07,0.47,0.4,2024-11-16,117,N20,VIIRS,n,2,285.52,0.51,N,0,Algeria
27.66791,9.87987,327.13,0.47,0.4,2024-11-16,117,N20,VIIRS,n,2,285.5,2.37,N,2,Algeria
27.76438,9.19219,328.34,0.44,0.38,2024-11-16,117,N20,VIIRS,n,2,285.09,5.09,N,2,Algeria
27.64007,9.86849,327.08,0.47,0.4,2024-11-16,117,N20,VIIRS,n,2,285.66,1.81,N,0,Algeria
27.74957,9.14964,326.49,0.44,0.38,2024-11-16,117,N20,VIIRS,n,2,284.21,3.42,N,2,Algeria
27.73715,9.17883,332.82,0.44,0.38,2024-11-16,117,N20,VIIRS,n,2,285.5,3.0,N,2,Algeria
27.70235,9.17078,298.9,0.44,0.38,2024-11-16,117,N20,VIIRS,n,2,283.05,0.66,N,2,Algeria
27.70156,9.17519,303.89,0.44,0.38,2024-11-16,117,N20,VIIRS,n,2,283.39,0.81,N,2,Algeria
27.45656,9.60557,296.02,0.46,0.39,2024-11-16,117,N20,VIIRS,n,2,283.98,0.51,N,0,Algeria
27.41141,8.83945,306.18,0.43,0.38,2024-11-16,117,N20,VIIRS,n,2,286.27,0.84,N,2,Algeria
27.15051,8.80441,310.42,0.43,0.38,2024-11-16,117,N20,VIIRS,n,2,283.99,0.9,N,2,Algeria
28.11683,0.30187,307.94,0.41,0.45,2024-11-16,117,N20,VIIRS,n,2,287.27,0.72,N,0,Algeria
28.11637,0.30602,298.78,0.41,0.45,2024-11-16,117,N20,VIIRS,n,2,287.09,0.58,N,0,Algeria
27.80101,0.4626,304.13,0.4,0.44,2024-11-16,117,N20,VIIRS,n,2,287.4,0.36,N,2,Algeria
35.46461,-0.39919,299.43,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,285.27,1.04,N,0,Algeria
35.77034,-0.269,306.77,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,288.47,3.81,N,2,Algeria
35.77187,-0.26925,308.17,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,288.41,2.34,N,2,Algeria
35.80995,-0.34404,298.79,0.7,0.75,2024-11-16,255,N20,VIIRS,n,2,285.67,0.68,N,2,Algeria
35.80796,-0.24217,297.96,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,287.51,1.55,N,2,Algeria
35.81476,-0.26414,296.66,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,286.38,4.09,N,2,Algeria
35.81018,-0.24935,325.26,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,287.52,8.31,N,2,Algeria
35.81249,-0.25679,348.71,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,287.47,8.31,N,2,Algeria
35.81701,-0.27139,330.76,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,287.14,4.09,N,2,Algeria
35.81209,-0.23158,303.41,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,286.62,1.55,N,3,Algeria
35.45818,-0.39686,296.27,0.71,0.75,2024-11-16,255,N20,VIIRS,n,2,285.6,1.99,N,2,Algeria
28.46548,9.05658,345.52,0.39,0.36,2024-11-16,1232,N20,VIIRS,n,2,308.82,5.93,D,2,Algeria
28.44968,9.13711,338.12,0.39,0.36,2024-11-16,1232,N20,VIIRS,n,2,306.89,7.34,D,2,Algeria
27.63868,9.86812,338.21,0.4,0.37,2024-11-16,1232,N20,VIIRS,n,2,308.98,5.15,D,0,Algeria
27.64006,9.86803,337.44,0.4,0.37,2024-11-16,1232,N20,VIIRS,n,2,308.55,4.77,D,0,Algeria
27.74299,9.88761,346.0,0.4,0.37,2024-11-16,1232,N20,VIIRS,n,2,307.25,4.68,D,0,Algeria
27.73355,9.1793,335.37,0.39,0.36,2024-11-16,1232,N20,VIIRS,l,2,309.93,2.42,D,2,Algeria
27.75006,9.15203,346.67,0.39,0.36,2024-11-16,1232,N20,VIIRS,n,2,311.01,4.58,D,2,Algeria
27.92336,9.25101,337.54,0.39,0.36,2024-11-16,1232,N20,VIIRS,n,2,306.34,3.4,D,2,Algeria
28.07988,9.78936,338.17,0.4,0.37,2024-11-16,1232,N20,VIIRS,n,2,308.17,2.23,D,2,Algeria
28.08325,9.78876,335.55,0.4,0.37,2024-11-16,1232,N20,VIIRS,l,2,306.84,1.41,D,2,Algeria
30.87664,5.6446,340.84,0.4,0.37,2024-11-16,1233,N20,VIIRS,n,2,305.28,5.71,D,2,Algeria
30.89452,5.58505,339.83,0.4,0.37,2024-11-16,1233,N20,VIIRS,n,2,303.59,2.64,D,2,Algeria
31.1888,6.79095,337.23,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,307.62,3.67,D,0,Algeria
31.18818,6.78695,342.3,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,309.58,6.41,D,0,Algeria
31.39479,6.93482,339.12,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,308.29,11.18,D,2,Algeria
31.39808,6.93414,347.91,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.67,11.18,D,2,Algeria
31.3587,6.05291,335.3,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,305.48,2.69,D,2,Algeria
31.36465,6.04741,339.17,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.99,6.28,D,2,Algeria
31.40445,5.97566,341.0,0.39,0.36,2024-11-16,1233,N20,VIIRS,l,2,314.12,19.3,D,2,Algeria
31.41692,5.82194,335.86,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.31,1.66,D,0,Algeria
31.67163,6.98939,336.34,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.05,1.33,D,0,Algeria
31.55983,5.96838,335.78,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.44,1.79,D,0,Algeria
31.58891,5.95779,336.66,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.98,2.74,D,2,Algeria
31.63369,5.98261,340.79,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,305.59,2.49,D,2,Algeria
31.65992,6.06095,340.97,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,306.33,2.82,D,2,Algeria
31.66322,6.06024,341.28,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.42,2.82,D,2,Algeria
31.66192,6.05212,347.25,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,308.13,6.35,D,2,Algeria
31.66522,6.0514,345.76,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.75,6.0,D,2,Algeria
31.69576,5.96479,339.86,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,306.78,4.93,D,2,Algeria
31.68143,5.83281,343.15,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,305.46,6.44,D,0,Algeria
31.69865,5.81209,335.96,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,303.82,7.41,D,2,Algeria
28.71037,9.03648,340.12,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,307.7,5.76,D,2,Algeria
28.70264,8.93996,337.33,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,305.68,2.4,D,2,Algeria
28.57668,7.65477,340.42,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,307.54,5.2,D,2,Algeria
28.91217,9.74759,335.24,0.41,0.37,2024-11-16,1233,N20,VIIRS,l,2,307.96,6.57,D,2,Algeria
28.63556,7.61558,338.05,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,307.49,5.19,D,2,Algeria
28.60088,7.26058,337.65,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,309.63,4.04,D,2,Algeria
28.6826,7.19592,339.63,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,309.8,2.92,D,2,Algeria
28.68589,7.19526,339.87,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,307.78,3.7,D,2,Algeria
27.51189,-0.05547,350.26,0.55,0.51,2024-11-16,1233,N20,VIIRS,n,2,309.95,5.37,D,0,Algeria
29.69425,6.70303,339.96,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,306.27,3.0,D,2,Algeria
29.69944,6.71426,336.78,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,305.22,2.97,D,2,Algeria
29.83354,6.76498,340.09,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,306.42,2.38,D,0,Algeria
30.25179,8.08412,336.49,0.39,0.36,2024-11-16,1233,N20,VIIRS,l,2,307.03,0.94,D,2,Algeria
30.22056,7.80376,336.34,0.38,0.36,2024-11-16,1233,N20,VIIRS,n,2,308.38,5.15,D,2,Algeria
30.47312,7.02674,335.67,0.38,0.36,2024-11-16,1233,N20,VIIRS,l,2,307.98,5.9,D,2,Algeria
30.51771,6.35541,335.95,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,304.89,3.04,D,0,Algeria
31.05574,8.03366,344.69,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,307.32,8.16,D,2,Algeria
30.83656,6.56235,335.37,0.39,0.36,2024-11-16,1233,N20,VIIRS,l,2,305.43,3.01,D,2,Algeria
31.1783,8.10553,342.7,0.39,0.36,2024-11-16,1233,N20,VIIRS,n,2,303.0,7.84,D,2,Algeria
32.59698,6.67811,335.46,0.38,0.36,2024-11-16,1234,N20,VIIRS,n,2,302.44,1.25,D,0,Algeria
35.34997,5.76192,331.7,0.38,0.36,2024-11-16,1234,N20,VIIRS,n,2,299.87,4.19,D,2,Algeria
34.98227,5.71826,330.54,0.38,0.36,2024-11-16,1234,N20,VIIRS,n,2,296.09,4.36,D,2,Algeria
32.92809,3.2605,340.35,0.45,0.39,2024-11-16,1234,N20,VIIRS,n,2,300.61,9.23,D,0,Algeria
32.27685,3.98813,341.47,0.43,0.38,2024-11-16,1234,N20,VIIRS,n,2,303.15,3.91,D,2,Algeria
32.27488,3.98717,344.26,0.43,0.38,2024-11-16,1234,N20,VIIRS,n,2,301.55,2.96,D,2,Algeria
32.35712,6.97884,336.91,0.38,0.36,2024-11-16,1234,N20,VIIRS,n,2,304.97,31.29,D,2,Algeria
32.13614,6.46951,343.59,0.38,0.36,2024-11-16,1234,N20,VIIRS,n,2,306.83,11.48,D,2,Algeria
31.78029,5.10297,335.01,0.4,0.37,2024-11-16,1234,N20,VIIRS,n,2,302.21,4.31,D,0,Algeria
31.89962,6.06816,335.94,0.39,0.36,2024-11-16,1234,N20,VIIRS,n,2,302.92,5.34,D,0,Algeria
31.78696,6.06736,346.21,0.39,0.36,2024-11-16,1234,N20,VIIRS,n,2,304.32,2.39,D,2,Algeria
36.74406,6.25736,332.81,0.39,0.36,2024-11-16,1235,N20,VIIRS,n,2,294.15,3.23,D,2,Algeria
36.74736,6.25662,332.18,0.39,0.36,2024-11-16,1235,N20,VIIRS,n,2,294.96,5.27,D,2,Algeria
35.8077,-0.2362,335.34,0.38,0.43,2024-11-16,1235,N20,VIIRS,n,2,293.04,1.93,D,2,Algeria
35.8082,-0.25386,354.56,0.38,0.43,2024-11-16,1235,N20,VIIRS,n,2,297.96,8.09,D,2,Algeria
36.85198,4.47315,330.34,0.39,0.36,2024-11-16,1235,N20,VIIRS,n,2,297.82,4.95,D,0,Algeria
36.87917,3.76433,325.56,0.4,0.37,2024-11-16,1235,N20,VIIRS,n,2,298.63,1.6,D,0,Algeria
36.88206,7.43451,335.02,0.4,0.37,2024-11-16,1235,N20,VIIRS,n,2,294.95,2.98,D,0,Algeria
36.87938,6.93782,297.84,0.41,0.45,2024-11-17,55,N20,VIIRS,n,2,286.43,0.75,N,2,Algeria
36.87112,6.97864,303.23,0.41,0.45,2024-11-17,55,N20,VIIRS,n,2,286.15,0.68,N,2,Algeria
36.87064,6.98339,305.95,0.41,0.45,2024-11-17,55,N20,VIIRS,n,2,285.64,0.68,N,2,Algeria
36.86522,6.9542,321.1,0.41,0.45,2024-11-17,55,N20,VIIRS,n,2,285.45,1.75,N,2,Algeria
36.78806,7.70413,298.33,0.56,0.43,2024-11-17,55,N20,VIIRS,n,2,284.13,0.79,N,2,Algeria
36.76354,7.3049,295.3,0.39,0.44,2024-11-17,55,N20,VIIRS,n,2,284.17,0.87,N,2,Algeria
36.76308,7.30928,306.45,0.39,0.44,2024-11-17,55,N20,VIIRS,n,2,286.49,1.09,N,2,Algeria
36.74914,6.25571,329.5,0.44,0.46,2024-11-17,55,N20,VIIRS,n,2,285.69,2.44,N,2,Algeria
36.74488,6.25508,331.13,0.44,0.46,2024-11-17,55,N20,VIIRS,n,2,285.19,2.44,N,2,Algeria
36.74535,6.25012,299.48,0.44,0.46,2024-11-17,55,N20,VIIRS,n,2,287.76,2.44,N,2,Algeria
36.43213,6.61956,311.46,0.42,0.45,2024-11-17,55,N20,VIIRS,n,2,284.96,0.99,N,2,Algeria
36.87892,6.94239,330.05,0.41,0.45,2024-11-17,55,N20,VIIRS,n,2,287.02,2.55,N,2,Algeria
35.76981,-0.27174,297.38,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,286.33,1.35,N,2,Algeria
35.35073,5.75766,302.16,0.45,0.47,2024-11-17,56,N20,VIIRS,n,2,280.09,2.07,N,2,Algeria
35.35027,5.76264,318.13,0.45,0.47,2024-11-17,56,N20,VIIRS,n,2,283.24,2.38,N,2,Algeria
35.76916,-0.2738,296.09,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,285.02,1.88,N,0,Algeria
35.56828,-0.94354,295.79,0.55,0.68,2024-11-17,56,N20,VIIRS,n,2,285.34,0.81,N,0,Algeria
35.4614,-0.39857,297.42,0.51,0.66,2024-11-17,56,N20,VIIRS,n,2,284.9,0.51,N,2,Algeria
35.46133,-0.39851,299.09,0.51,0.66,2024-11-17,56,N20,VIIRS,n,2,284.64,0.78,N,2,Algeria
36.63051,3.23102,301.48,0.32,0.55,2024-11-17,56,N20,VIIRS,n,2,288.85,1.05,N,2,Algeria
34.98394,5.71683,308.51,0.45,0.47,2024-11-17,56,N20,VIIRS,n,2,287.43,1.92,N,2,Algeria
34.57153,7.2389,300.61,0.56,0.43,2024-11-17,56,N20,VIIRS,n,2,283.61,0.55,N,0,Algeria
33.1372,3.36423,295.54,0.59,0.53,2024-11-17,56,N20,VIIRS,n,2,280.32,0.99,N,2,Algeria
33.12679,3.31187,302.31,0.59,0.53,2024-11-17,56,N20,VIIRS,n,2,280.68,1.39,N,2,Algeria
33.12627,3.31824,310.04,0.59,0.53,2024-11-17,56,N20,VIIRS,n,2,281.5,1.39,N,2,Algeria
36.43044,6.62235,313.03,0.42,0.45,2024-11-17,56,N20,VIIRS,n,2,286.15,1.4,N,2,Algeria
34.98442,5.7118,296.1,0.45,0.47,2024-11-17,56,N20,VIIRS,n,2,284.16,1.14,N,2,Algeria
36.33576,5.48144,302.91,0.48,0.48,2024-11-17,56,N20,VIIRS,n,2,281.4,0.86,N,2,Algeria
36.08931,6.80217,304.98,0.41,0.45,2024-11-17,56,N20,VIIRS,n,2,279.44,0.74,N,2,Algeria
36.08602,6.80357,305.68,0.41,0.45,2024-11-17,56,N20,VIIRS,n,2,281.64,1.4,N,2,Algeria
36.18018,3.74894,303.77,0.6,0.53,2024-11-17,56,N20,VIIRS,n,2,284.02,2.78,N,2,Algeria
36.14288,2.926,296.59,0.33,0.56,2024-11-17,56,N20,VIIRS,n,2,280.74,0.25,N,2,Algeria
36.1292,1.23916,302.78,0.42,0.61,2024-11-17,56,N20,VIIRS,n,2,287.48,0.97,N,2,Algeria
35.88087,4.44203,296.52,0.54,0.51,2024-11-17,56,N20,VIIRS,n,2,281.79,1.13,N,2,Algeria
35.88038,4.44823,299.29,0.54,0.51,2024-11-17,56,N20,VIIRS,n,2,283.12,1.42,N,2,Algeria
35.87795,4.44818,295.16,0.54,0.51,2024-11-17,56,N20,VIIRS,n,2,280.53,2.92,N,2,Algeria
35.70835,4.47142,296.0,0.54,0.51,2024-11-17,56,N20,VIIRS,n,2,281.45,1.03,N,2,Algeria
35.23152,8.17133,308.0,0.51,0.41,2024-11-17,56,N20,VIIRS,n,2,279.57,1.93,N,2,Algeria
35.82741,-0.32983,298.42,0.51,0.66,2024-11-17,56,N20,VIIRS,n,2,287.06,1.2,N,2,Algeria
35.81888,-0.27504,321.72,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,285.64,3.87,N,2,Algeria
35.81912,-0.28055,303.39,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,284.01,1.8,N,2,Algeria
35.81228,-0.26415,323.54,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,285.68,4.04,N,2,Algeria
35.81203,-0.25852,336.81,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,287.97,4.04,N,2,Algeria
35.80978,-0.34782,299.52,0.51,0.66,2024-11-17,56,N20,VIIRS,n,2,285.79,1.1,N,2,Algeria
35.80544,-0.24751,299.14,0.5,0.66,2024-11-17,56,N20,VIIRS,n,2,285.74,0.99,N,2,Algeria
31.39608,6.93858,303.07,0.53,0.42,2024-11-17,57,N20,VIIRS,n,2,283.47,1.82,N,2,Algeria
31.17943,8.10496,329.63,0.47,0.39,2024-11-17,57,N20,VIIRS,n,2,283.99,3.55,N,2,Algeria
31.40958,5.97507,297.0,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.7,0.6,N,2,Algeria
31.40553,5.97446,353.41,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,295.5,20.58,N,2,Algeria
31.40598,5.97026,310.05,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,284.06,5.19,N,2,Algeria
31.36011,6.05202,322.33,0.39,0.44,2024-11-17,57,N20,VIIRS,n,2,283.8,1.21,N,2,Algeria
31.02212,8.45694,334.27,0.45,0.39,2024-11-17,57,N20,VIIRS,n,2,283.88,5.36,N,0,Algeria
31.05863,8.03219,309.49,0.47,0.4,2024-11-17,57,N20,VIIRS,n,2,284.45,0.89,N,2,Algeria
31.05501,8.03157,332.37,0.47,0.4,2024-11-17,57,N20,VIIRS,n,2,285.19,5.77,N,2,Algeria
31.05439,8.03647,299.86,0.47,0.4,2024-11-17,57,N20,VIIRS,n,2,282.79,2.71,N,2,Algeria
31.19046,6.78862,341.44,0.54,0.42,2024-11-17,57,N20,VIIRS,n,2,286.27,3.76,N,0,Algeria
31.18724,6.78237,316.09,0.54,0.42,2024-11-17,57,N20,VIIRS,n,2,283.06,3.02,N,0,Algeria
31.1866,6.788,311.2,0.54,0.42,2024-11-17,57,N20,VIIRS,n,2,284.05,3.76,N,0,Algeria
31.0161,8.16392,313.98,0.46,0.39,2024-11-17,57,N20,VIIRS,n,2,283.26,1.61,N,2,Algeria
31.0119,8.16807,295.6,0.46,0.39,2024-11-17,57,N20,VIIRS,n,2,284.52,1.12,N,2,Algeria
30.82478,8.02745,296.88,0.47,0.39,2024-11-17,57,N20,VIIRS,n,2,283.76,0.59,N,2,Algeria
30.66563,8.09995,304.33,0.46,0.39,2024-11-17,57,N20,VIIRS,n,2,284.21,0.94,N,2,Algeria
30.665,8.10475,303.34,0.46,0.39,2024-11-17,57,N20,VIIRS,n,2,282.69,0.94,N,2,Algeria
30.83797,6.56105,326.68,0.55,0.42,2024-11-17,57,N20,VIIRS,n,2,284.81,3.77,N,2,Algeria
30.89898,5.58462,335.38,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,284.01,2.91,N,2,Algeria
30.88021,5.64292,303.21,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,284.92,3.08,N,2,Algeria
30.87611,5.6423,337.11,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,286.89,3.08,N,2,Algeria
33.06807,3.33041,298.66,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,280.51,1.25,N,2,Algeria
32.9509,3.22505,340.51,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,287.08,18.16,N,2,Algeria
32.95037,3.23144,332.86,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,285.48,18.16,N,2,Algeria
32.94604,3.22438,308.28,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,280.88,18.16,N,2,Algeria
32.94552,3.2308,296.67,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,282.5,18.16,N,2,Algeria
32.93579,3.22962,297.71,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,281.59,1.42,N,2,Algeria
32.93093,3.22905,304.85,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,281.05,1.27,N,2,Algeria
32.74693,3.18187,307.16,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,281.54,2.25,N,2,Algeria
32.74206,3.18127,299.67,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,280.8,1.26,N,2,Algeria
32.35595,6.9761,333.79,0.54,0.42,2024-11-17,57,N20,VIIRS,n,2,289.0,23.4,N,2,Algeria
32.55564,3.16298,306.69,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,280.08,2.06,N,2,Algeria
32.55511,3.16926,312.0,0.59,0.53,2024-11-17,57,N20,VIIRS,n,2,281.54,2.06,N,2,Algeria
32.40199,4.00395,304.05,0.53,0.5,2024-11-17,57,N20,VIIRS,n,2,282.94,1.27,N,2,Algeria
32.40295,4.00327,310.31,0.53,0.5,2024-11-17,57,N20,VIIRS,n,2,283.07,2.03,N,2,Algeria
32.13498,6.46951,334.44,0.57,0.43,2024-11-17,57,N20,VIIRS,n,2,285.88,8.12,N,2,Algeria
32.27921,3.98578,297.67,0.53,0.5,2024-11-17,57,N20,VIIRS,n,2,282.42,0.77,N,2,Algeria
31.96196,5.21609,322.97,0.44,0.46,2024-11-17,57,N20,VIIRS,n,2,284.94,2.28,N,2,Algeria
31.85153,6.04803,312.07,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.79,1.11,N,2,Algeria
31.85107,6.05225,299.45,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.95,0.95,N,2,Algeria
31.84793,6.04324,296.74,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,285.75,1.11,N,2,Algeria
31.8078,5.99426,310.49,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,286.1,1.16,N,2,Algeria
31.79742,6.05268,298.51,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,284.73,0.87,N,2,Algeria
31.79201,6.06466,296.29,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.58,1.34,N,2,Algeria
31.78797,6.06403,326.51,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,285.19,1.34,N,2,Algeria
31.85005,5.05397,309.63,0.45,0.47,2024-11-17,57,N20,VIIRS,n,2,284.32,1.51,N,2,Algeria
31.70849,5.95947,310.44,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,282.76,0.93,N,2,Algeria
31.69989,5.96247,305.97,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.51,0.44,N,2,Algeria
31.77988,5.10196,320.52,0.45,0.47,2024-11-17,57,N20,VIIRS,n,2,283.31,2.38,N,0,Algeria
31.67871,6.04492,307.57,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,285.27,1.04,N,2,Algeria
31.69979,5.80597,337.19,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,283.99,3.3,N,2,Algeria
31.69934,5.81031,304.75,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,285.0,3.3,N,2,Algeria
31.66612,6.04719,327.59,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,286.87,3.41,N,2,Algeria
31.66568,6.05137,346.31,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,290.81,4.26,N,2,Algeria
31.66524,6.05554,327.16,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,288.21,4.26,N,2,Algeria
31.66479,6.05972,322.0,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,287.1,2.71,N,2,Algeria
31.75025,5.22634,306.7,0.44,0.46,2024-11-17,57,N20,VIIRS,n,2,283.73,1.12,N,2,Algeria
31.6656,6.04832,338.28,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,288.2,4.86,N,2,Algeria
31.66514,6.05249,339.92,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,290.1,3.58,N,2,Algeria
31.6642,6.06083,336.37,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,286.98,3.58,N,2,Algeria
31.66467,6.05665,319.48,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,288.3,3.58,N,2,Algeria
31.75125,5.22393,305.83,0.44,0.46,2024-11-17,57,N20,VIIRS,n,2,282.84,1.19,N,2,Algeria
31.68847,5.80573,300.94,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,283.63,0.77,N,2,Algeria
31.66016,6.06016,317.59,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,285.06,1.17,N,2,Algeria
31.63609,5.97993,341.14,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,287.31,4.46,N,2,Algeria
31.62735,6.05927,295.52,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,281.99,0.39,N,2,Algeria
31.59322,5.95606,321.77,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.0,1.58,N,2,Algeria
31.58553,5.95066,315.06,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.03,1.28,N,2,Algeria
31.58508,5.95484,297.14,0.4,0.44,2024-11-17,57,N20,VIIRS,n,2,283.17,1.01,N,2,Algeria
31.40057,6.93362,295.89,0.53,0.42,2024-11-17,57,N20,VIIRS,n,2,282.63,0.6,N,2,Algeria
31.1891,8.63951,301.8,0.44,0.39,2024-11-17,57,N20,VIIRS,n,2,281.48,0.71,N,0,Algeria
31.39673,6.93299,337.76,0.53,0.42,2024-11-17,57,N20,VIIRS,n,2,289.89,22.74,N,2,Algeria
30.87656,5.63803,298.07,0.41,0.45,2024-11-17,57,N20,VIIRS,n,2,283.94,3.08,N,2,Algeria
30.38982,7.90562,299.39,0.47,0.4,2024-11-17,57,N20,VIIRS,n,2,283.4,0.44,N,2,Algeria
30.47465,7.02268,327.19,0.51,0.41,2024-11-17,57,N20,VIIRS,n,2,284.95,6.49,N,2,Algeria
30.47431,7.02618,327.15,0.51,0.41,2024-11-17,57,N20,VIIRS,n,2,285.12,4.47,N,2,Algeria
30.25885,8.08589,296.73,0.46,0.39,2024-11-17,57,N20,VIIRS,n,2,286.31,1.01,N,2,Algeria
30.25527,8.08525,311.49,0.46,0.39,2024-11-17,57,N20,VIIRS,n,2,284.44,1.41,N,2,Algeria
30.17909,7.68649,302.28,0.48,0.4,2024-11-17,57,N20,VIIRS,n,2,282.32,0.62,N,2,Algeria
