longitude,latitude,class,elevation,slope,aspect,roughness
5.73159,34.68912,0,-1.1018115350609294,-0.8021013006702323,0.5349801818276599,-0.8488496051962409
4.60511,36.65407,1,1.1717008181771618,2.239737741246075,1.7197040146837306,2.320252694868422
4.16524,36.62038,1,0.08301044183799121,2.239737741246075,-0.8233331567020417,2.150449493815541
4.17939,36.62526,1,-0.1140593393094966,2.239737741246075,-0.3697255869933988,2.320252694868422
10.81039,35.53474,0,-1.0705687648790105,-0.2992951811911065,1.2747823408862824,-0.425811587455748
8.52961,34.93729,1,0.5901046347906733,-0.4527513313252702,1.4262881426110159,-0.6643313414733778
0.52337,35.21639,0,0.3233394432373666,-0.3770002868882474,0.9377618274378839,-0.6329158847142556
7.75482,36.94507,1,-0.9095483339414291,1.457181748695383,1.33970849558996,1.363827819434629
9.91202,34.66187,0,-0.9311779440673729,-0.6496826377187601,1.3593863874509053,-0.7287651174484008
1.69581,33.54936,0,1.9023009824312629,-0.5104510961808535,0.9404451763280128,-0.5998612270062712
10.31345,35.22779,1,-0.960017424235298,-0.6826395947499344,-0.556919425958378,-0.7587152547728717
8.05332,35.39385,1,1.395206789478581,-0.25457101349508715,0.7549360863519403,1.653745372790037
9.33819,36.89725,1,-0.5899107620802598,-0.23133999952126344,1.6016606299156886,-0.39142504379237053
7.20186,35.36815,0,1.4985482600803122,-0.4709182655716043,1.2143825806385746,-0.632531163947564
1.30589,35.67727,0,0.2199979726356352,1.8834446373689906,-1.2682190658289536,2.320252694868422
-0.57494,35.63538,1,-0.9840503243752355,-0.8618359966351061,-0.883559530418752,-0.8532106570149154
6.75565,33.49822,0,-0.9672272942772793,-0.5317845732506316,0.6917022256142006,-0.5071165568769703
8.52982,34.93665,1,0.5901046347906733,-0.4527513313252702,1.4262881426110159,-0.6643313414733778
2.31416,35.91054,1,2.5944485064614637,1.6886958319150587,0.21301263726064962,1.1536754798595061
4.86889,33.57599,0,-0.344775180652897,-0.6826395947499344,0.31567048239501505,-0.6323390287446495
8.04515,34.87411,0,0.8736928564419363,-0.6826395947499344,-1.2101996718643075,-0.7153439837573791
6.43755,35.19427,0,2.4887037458457386,0.6902327296049613,1.5030829900073543,0.5450420478035433
5.8929,34.44143,1,-1.1474740453268109,-0.6275552912693356,0.9404451763280128,-0.7275256117649044
9.81392,35.72305,1,-0.6908489426679976,-0.19627262406498466,0.8062537654239389,-0.514502024659206
3.03329,35.32893,1,0.5684750246647295,-0.5096713578902251,0.38834621615435616,-0.7064149744882068
