longitude,latitude,class,prec_winter,tmax_winter,tmin_winter,prec_spring,tmax_spring,tmin_spring,prec_summer,tmax_summer,tmin_summer,prec_autumn,tmax_autumn,tmin_autumn
8.73771,34.29426,1,-0.922613108714694,1.0207970377024225,0.33544147700923127,-1.069690035080521,1.583617352750562,1.0939379799558961,-1.123905504527227,1.312686912479877,0.9839458457143467,-0.9739911284968308,1.2340972072889713,0.9334302526239335
3.42718,36.49427,1,1.1800015258865777,-0.5913302977150351,-0.08534005018798954,1.1718448272604263,-0.7854283446122764,-0.36343934142319706,0.2748980203204681,-0.7976063978812589,-0.4364935460227792,1.201557186520929,-0.6206059631888968,-0.2718000790897073
5.10841,34.39095,1,-0.9797026036925746,0.6744415554838267,0.3862254544295852,-1.1762043679912935,1.6442067567751868,1.4945440682970674,-1.117466264530299,1.5442402931678834,1.7710291450318865,-0.8687459024302515,0.974698162466891,0.8503109194023013
6.15229,34.82702,0,-0.9919811451994514,1.1845287202057584,1.3293564636647364,-1.1143997611884648,1.9047411940810761,1.9158711612076111,-1.1060737299760466,1.733693059185338,2.2383598540016774,-0.9376938242238948,1.4286464909055319,1.5983849183969725
7.40749,34.03008,0,-1.0468329613471725,1.3986393819408887,1.0028880373910296,-1.2707961089453788,2.219806095009122,1.8951501566382398,-1.467167142346987,1.8336820190278873,2.029290852620454,-1.1874497923745784,1.7334403685714745,1.5429720295825546
2.22444,34.16748,0,-0.5627484736011857,-1.6933704684105642,-2.123954000919352,-0.41789247771336957,-1.0580806627230896,-1.8760726749872783,1.2591128752769767,-0.3976505585110703,-1.1190423446497086,-0.25686500017109876,-1.5544425245483822,-2.0242326878457453
4.71393,35.47942,0,-0.8680481769060493,0.05100168749035722,0.37171574659519896,-0.8655156597359651,0.9413696700895365,1.1215659860483915,-0.7642980736149169,1.2968991819784226,1.8079236746874003,-0.6919237918543816,0.49480992954604835,0.7810448083842773
1.46891,33.80073,0,-0.7115254248421549,-1.5107466686953062,-2.0151311921614505,-0.5635935495908106,-0.8157230466245887,-1.5928856125392086,1.302701610406345,-0.24503583033033965,-0.8607806370611403,-0.670382873056294,-1.3339533364496163,-1.7818012992826568
10.20876,35.55254,1,-0.5535682579226758,1.2034208374176796,1.2060239470724474,-0.5863867628662872,0.8141319216378219,0.7969369144615776,-0.16841970415180324,0.48646234957040435,0.5781060195037401,-0.27399598286366555,0.9682131863463397,1.2104946966960344
9.67367,37.28048,0,1.1265267458114825,0.48552038336459474,1.2205336549068333,0.4943611089379088,-0.4885402648916143,0.14767877128795348,-0.08817668058579982,-0.9870591638987177,-0.17823183843421156,1.1695001790787984,-0.01101820785700973,0.7325585306716594
2.50491,33.10065,0,-1.0237102815613486,0.2462202320135662,-0.8978836889136574,-1.2289793631232437,1.1413147033708013,0.24437679261168507,-0.7999616463363116,1.3653126808180627,0.9347531395069992,-1.0403100293426344,0.6115394997159799,-0.23716702358069483
3.45143,36.71125,1,1.1871736050891537,0.6555494382719037,0.7417132963720658,1.2358411345898004,-0.2461826487931151,0.09932976062608767,0.08915040589644442,-1.0028468944001736,-0.3873008398154317,1.4748894079092085,0.1511061951567911,0.3100352534617051
9.24831,36.56327,1,0.8528988284023167,-0.04975627097323372,0.27014779175449005,0.781029289512645,-0.2825362912078877,-0.2805553231457122,0.8623559232512893,0.028618165028211098,-0.2643190742970647,0.3048950718521793,0.09922638619237402,0.09531030930582744
8.5427,33.3684,1,-1.0277840007365728,1.933916036278717,0.7852424198752261,-1.3114731800581134,-0.12500384074386553,2.1645232160400614,-1.812410090549681,2.1757495132260796,2.146123529862902,-1.2760728682463947,2.4986675507966063,1.8685227513672715
7.30908,34.62714,1,-1.0043170661732663,0.8885522172189585,0.7126938807032909,-1.017704036320076,1.6320888759702614,1.356404037834593,-0.7375504392452727,1.4600390638267886,1.5250656139951573,-0.986033695627945,1.1887023744451055,1.058109252456377
1.99448,34.59179,0,-0.6753209312303268,-0.9628752695495284,-1.3404297778624583,-0.5680645267998757,-0.3431256952325125,-1.2613495394292726,0.6914680537374154,0.023355588194396183,-0.8607806370611403,-0.5203596786912664,-0.6919407005149677,-1.2692320777492696
0.55874,33.32422,0,-0.8714333805072875,-0.9439831523376047,-1.601604518881423,-0.803886389175912,-0.11288595993893863,-0.8123944404262347,0.24715976116886285,0.302272160386766,-0.11674095567502724,-0.8976650309501528,-0.7503054855999362,-1.276158688851072
2.72135,36.55607,0,0.72833471141664,1.102662878954088,0.9956331834738366,0.7562197796733852,0.1900610601841853,0.28581880175042707,-0.43985890126159277,-0.4397511731816162,-0.11059186739911127,1.5109322949222668,0.572629642992667,0.4416408643959523
4.55064,36.71601,1,1.90156685561009,-1.3470149861919694,-0.43357303821327553,2.364805334458214,-1.6215621201521022,-0.8745574541343476,1.1506361762446398,-1.565942615618731,-0.7992897543019585,2.3433955431225715,-1.5155326678250711,-0.5488645231618081
-1.10403,35.51065,1,-0.19444953577035942,1.260097189053451,0.8142618355439992,-0.4057068688517817,0.16582529857433476,0.06479475301047041,-1.025335451295219,-0.8765450503885344,-0.842333372233385,-0.7140583563173867,0.18353107575954747,-0.15404769035906266
4.44982,35.87755,1,-0.5680271023494684,-0.9376857799336309,-0.5423958469711778,-0.2511515131857462,-0.19165218517095214,-0.12169428811386898,0.0108887854180817,0.37068565922640057,0.5535096664000647,-0.1657825082529869,-0.5687261542244797,-0.27180007908970544
7.06207,36.49974,0,1.2713447662222304,-1.1140122072449152,-0.6076895322259188,1.2159409024361807,-1.2883203980166642,-1.1439305135361701,0.9500288381675948,-0.9923217407325368,-1.242024110168075,0.5987505753502548,-0.9902496020603592,-0.8674886338447232
0.16037,33.08152,0,-0.9520471863691057,-0.5598434356951638,-1.4419977327031668,-0.9009327593582525,0.4081829146728355,-0.44632335970068104,-0.14167199538220332,0.7022279997569533,0.14766984018945797,-0.9620333692757572,-0.2898721810407456,-0.9990942447789724
